# K1V 36 Oph B = HD 155885 = GJ 663B = Gaia DR3 4109030160308317312 (Vmag=5.091859;GaiaDR3/synth)
# negligbly reddened (d=5.9pc), uncorrected for reddening
# lam(nm) Flux(W/m2/nm) unc_Flux(W/m2/nm)
336   1.8208135e-13  1.7990245e-14
338   1.6412566e-13  1.3458196e-14
340   1.4477247e-13  1.1395072e-14
342   1.2903034e-13  1.0003569e-14
344   1.2527834e-13  9.6594500e-15
346   1.2948122e-13  9.6043190e-15
348   1.3336382e-13  1.0396740e-14
350   1.3323930e-13  1.0934020e-14
352   1.3866246e-13  1.2526397e-14
354   1.4943733e-13  1.2999831e-14
356   1.4555375e-13  1.2995851e-14
358   1.2740357e-13  1.1317422e-14
360   1.1686617e-13  1.0633486e-14
362   1.2043886e-13  1.0616099e-14
364   1.3668058e-13  1.0172548e-14
366   1.5710815e-13  1.1560010e-14
368   1.6864350e-13  1.0917717e-14
370   1.6132890e-13  1.2731847e-14
372   1.4104965e-13  1.2651263e-14
374   1.2461158e-13  1.2999555e-14
376   1.2313100e-13  1.5081523e-14
378   1.3230492e-13  1.4083281e-14
380   1.3214590e-13  1.6200176e-14
382   1.1179971e-13  1.5961169e-14
384   8.7623986e-14  1.4575745e-14
386   8.2256160e-14  1.4978431e-14
388   9.6619876e-14  1.2927506e-14
390   1.1251296e-13  1.1601380e-14
392   1.1832366e-13  1.0876043e-14
394   1.1919357e-13  9.6207330e-15
396   1.2888836e-13  8.9635460e-15
398   1.5450100e-13  8.4681035e-15
400   1.8960972e-13  8.1357660e-15
402   2.2128371e-13  7.8393390e-15
404   2.3814953e-13  7.3877150e-15
406   2.4109425e-13  7.4536140e-15
408   2.3907867e-13  7.4045240e-15
410   2.4087300e-13  6.8697582e-15
412   2.4848210e-13  6.9445900e-15
414   2.5775416e-13  7.2252350e-15
416   2.6023733e-13  6.7182310e-15
418   2.5262927e-13  6.4841016e-15
420   2.3804775e-13  7.0128250e-15
422   2.2369082e-13  6.8694430e-15
424   2.1610644e-13  6.1229695e-15
426   2.1764155e-13  6.2874447e-15
428   2.2485330e-13  6.7917320e-15
430   2.3365610e-13  6.3595030e-15
432   2.4090403e-13  5.6636040e-15
434   2.4654100e-13  5.9543676e-15
436   2.5357716e-13  6.3799130e-15
438   2.6486990e-13  5.9538200e-15
440   2.7981477e-13  5.2973210e-15
