# K1V 36 Oph A = HD 155886 = GJ 663A = Gaia DR3 4109030160308320128 (V=5.100069;GaiaDR3/synth)
# negligibly reddened (d=5.9pc), so uncorrected for reddening
#lam(nm) Flux(W/m2/nm) unc_Flux(W/m2/nm)
336   1.7724585e-13  1.9426433e-14
338   1.5451704e-13  1.4859560e-14
340   1.4103783e-13  1.2543951e-14
342   1.2824660e-13  1.1013733e-14
344   1.2108902e-13  1.0634645e-14
346   1.2415157e-13  1.0543414e-14
348   1.3421099e-13  1.1409545e-14
350   1.4024669e-13  1.2057001e-14
352   1.4340285e-13  1.3527816e-14
354   1.4842608e-13  1.4416685e-14
356   1.4607452e-13  1.3961200e-14
358   1.3264400e-13  1.2387178e-14
360   1.2115047e-13  1.1604118e-14
362   1.1862803e-13  1.1407027e-14
364   1.2991875e-13  1.1504808e-14
366   1.4983461e-13  1.2169371e-14
368   1.6334865e-13  1.2719901e-14
370   1.5785931e-13  1.3753766e-14
372   1.3904168e-13  1.3879385e-14
374   1.2402076e-13  1.5579120e-14
376   1.2298666e-13  1.5462600e-14
378   1.3163563e-13  1.7132595e-14
380   1.3223537e-13  1.8241774e-14
382   1.1480890e-13  1.6720510e-14
384   9.2325050e-14  1.8533698e-14
386   8.4248870e-14  1.5846314e-14
388   9.3829900e-14  1.4210168e-14
390   1.0795557e-13  1.4514850e-14
392   1.1658482e-13  1.1211879e-14
394   1.2183810e-13  1.0823987e-14
396   1.3348003e-13  1.0954953e-14
398   1.5722640e-13  8.6476690e-15
400   1.8848638e-13  8.9156435e-15
402   2.1730954e-13  9.3021420e-15
404   2.3398278e-13  7.5507740e-15
406   2.3877417e-13  7.7668270e-15
408   2.3875790e-13  8.4913010e-15
410   2.4122173e-13  7.1920390e-15
412   2.4803496e-13  6.9613924e-15
414   2.5597850e-13  7.9811590e-15
416   2.5764671e-13  7.2250010e-15
418   2.5016897e-13  6.2927734e-15
420   2.3644048e-13  7.2691360e-15
422   2.2320852e-13  7.4585215e-15
424   2.1672249e-13  6.2662676e-15
426   2.1921813e-13  6.2641627e-15
428   2.2709474e-13  7.1321180e-15
430   2.3592315e-13  6.7094704e-15
432   2.4215910e-13  5.7258110e-15
434   2.4565498e-13  6.0691503e-15
436   2.4990128e-13  6.6392710e-15
438   2.5870740e-13  6.0945780e-15
440   2.7252018e-13  5.3083457e-15
442   2.8996383e-13  5.6222015e-15
444   3.0761437e-13  6.0995290e-15
446   3.2227576e-13  5.7131300e-15
448   3.3226900e-13  5.0267437e-15
450   3.3792766e-13  5.1145410e-15
452   3.4146484e-13  5.5760065e-15
454   3.4514308e-13  5.4789687e-15
456   3.4988188e-13  4.8767660e-15
458   3.5607246e-13  4.5616354e-15
460   3.6178151e-13  4.7991557e-15
462   3.6598630e-13  4.9813436e-15
464   3.6776043e-13  4.7409730e-15
466   3.6665086e-13  4.3239160e-15
468   3.6500002e-13  4.1717930e-15
470   3.6293740e-13  4.2588406e-15
472   3.6217595e-13  4.2627983e-15
474   3.6308573e-13  4.0663650e-15
476   3.6484964e-13  3.8348240e-15
478   3.6632320e-13  3.7454755e-15
480   3.6709047e-13  3.7543003e-15
482   3.6523036e-13  3.6871264e-15
484   3.6186620e-13  3.5126816e-15
486   3.5634120e-13  3.3221456e-15
488   3.5063873e-13  3.2355003e-15
490   3.4582230e-13  3.2360225e-15
492   3.4277675e-13  3.2222320e-15
494   3.4100853e-13  3.1289158e-15
496   3.4026503e-13  2.9893864e-15
498   3.4027235e-13  2.8815840e-15
500   3.3988911e-13  2.8397682e-15
502   3.3696982e-13  2.8235140e-15
504   3.3270755e-13  2.7956773e-15
506   3.2629670e-13  2.7277665e-15
508   3.1880238e-13  2.6418293e-15
510   3.1150427e-13  2.5738498e-15
512   3.0521220e-13  2.5403664e-15
514   3.0122844e-13  2.5372016e-15
516   3.0020585e-13  2.5433636e-15
518   3.0217660e-13  2.5395064e-15
520   3.0621550e-13  2.5135396e-15
522   3.1260080e-13  2.4769830e-15
524   3.2009360e-13  2.4365953e-15
526   3.2724325e-13  2.4000030e-15
528   3.3365793e-13  2.3792080e-15
530   3.3875290e-13  2.3758690e-15
532   3.4141857e-13  2.3777225e-15
534   3.4236100e-13  2.3783351e-15
536   3.4249120e-13  2.3726630e-15
538   3.4157822e-13  2.3538391e-15
540   3.3992156e-13  2.3264770e-15
542   3.3872960e-13  2.3055990e-15
544   3.3843758e-13  2.2985876e-15
546   3.3805882e-13  2.2962200e-15
548   3.3856877e-13  2.2964598e-15
550   3.3985518e-13  2.2893880e-15
552   3.4187070e-13  2.2711486e-15
554   3.4313044e-13  2.2369213e-15
556   3.4500752e-13  2.2075131e-15
558   3.4659209e-13  2.1897570e-15
560   3.4754410e-13  2.1887831e-15
562   3.4814502e-13  2.2041890e-15
564   3.4858287e-13  2.2269612e-15
566   3.4910590e-13  2.2458950e-15
568   3.4950816e-13  2.2500564e-15
570   3.5073788e-13  2.2425881e-15
572   3.5258946e-13  2.2261260e-15
574   3.5342286e-13  2.1989058e-15
576   3.5372120e-13  2.1729775e-15
578   3.5259965e-13  2.1477662e-15
580   3.5103320e-13  2.1280398e-15
582   3.4829076e-13  2.1036560e-15
584   3.4429192e-13  2.0677207e-15
586   3.4116860e-13  2.0292616e-15
588   3.3822709e-13  1.9844294e-15
590   3.3630748e-13  1.9422345e-15
592   3.3628306e-13  1.9136626e-15
594   3.3571440e-13  1.8906245e-15
596   3.3565380e-13  1.8826523e-15
598   3.3713630e-13  1.8952189e-15
600   3.3911058e-13  1.9184746e-15
602   3.4122198e-13  1.9441760e-15
604   3.4247212e-13  1.9601054e-15
606   3.4322960e-13  1.9635812e-15
608   3.4307076e-13  1.9505341e-15
610   3.4244016e-13  1.9252822e-15
612   3.4153922e-13  1.8933556e-15
614   3.4028973e-13  1.8597665e-15
616   3.3873890e-13  1.8294137e-15
618   3.3753860e-13  1.8080759e-15
620   3.3523940e-13  1.7873685e-15
622   3.3394490e-13  1.7756304e-15
624   3.3480852e-13  1.7750702e-15
626   3.3564904e-13  1.7705965e-15
628   3.3704420e-13  1.7631556e-15
630   3.3882128e-13  1.7515764e-15
632   3.4001255e-13  1.7325972e-15
634   3.4151956e-13  1.7143263e-15
636   3.4116290e-13  1.6561499e-15
638   3.3378237e-13  2.3344175e-15
640   3.2510526e-13  3.4594140e-15
642   3.2316427e-13  4.8242143e-15
644   3.2308414e-13  5.4274190e-15
646   3.2388317e-13  5.1693265e-15
648   3.2563010e-13  4.8791935e-15
650   3.2811316e-13  4.6328226e-15
652   3.2941109e-13  4.3624755e-15
654   3.2912212e-13  4.1139230e-15
656   3.2785850e-13  3.9571940e-15
658   3.2716077e-13  3.7721790e-15
660   3.2822275e-13  3.5086013e-15
662   3.3054040e-13  3.3470625e-15
664   3.3253112e-13  3.2903819e-15
666   3.3251207e-13  3.1131821e-15
668   3.3086283e-13  2.8721746e-15
670   3.2828430e-13  2.7978358e-15
672   3.2517378e-13  2.7645635e-15
674   3.2242966e-13  2.5665335e-15
676   3.2168734e-13  2.3860800e-15
678   3.2140092e-13  2.3853250e-15
680   3.2137770e-13  2.3373171e-15
682   3.2122316e-13  2.1367558e-15
684   3.2014886e-13  2.0381946e-15
686   3.1844197e-13  2.0871061e-15
688   3.1673700e-13  2.0052110e-15
690   3.1512030e-13  1.8169539e-15
692   3.1328122e-13  1.8031652e-15
694   3.1253660e-13  1.8711896e-15
696   3.1151680e-13  1.7550194e-15
698   3.1036062e-13  1.5997743e-15
700   3.0877164e-13  1.6599904e-15
702   3.0792472e-13  1.7325564e-15
704   3.0626947e-13  1.5955095e-15
706   3.0476134e-13  1.4643975e-15
708   3.0378412e-13  1.5593404e-15
710   3.0212844e-13  1.6252183e-15
712   3.0035216e-13  1.4937984e-15
714   2.9874204e-13  1.3911222e-15
716   2.9775943e-13  1.4942641e-15
718   2.9716247e-13  1.5532138e-15
720   2.9622477e-13  1.4298982e-15
722   2.9626242e-13  1.3570676e-15
724   2.9524858e-13  1.4696606e-15
726   2.9388170e-13  1.5250861e-15
728   2.9293030e-13  1.4011870e-15
730   2.9129512e-13  1.3062119e-15
732   2.8915208e-13  1.4083365e-15
734   2.8734430e-13  1.4868751e-15
736   2.8649587e-13  1.3875682e-15
738   2.8555250e-13  1.2718030e-15
740   2.8473445e-13  1.3479771e-15
742   2.8425214e-13  1.4591395e-15
744   2.8335103e-13  1.4031673e-15
746   2.8236820e-13  1.2696512e-15
748   2.8108650e-13  1.2895226e-15
750   2.8052327e-13  1.4174708e-15
752   2.7955408e-13  1.4252681e-15
754   2.7930569e-13  1.3086504e-15
756   2.7842990e-13  1.2611258e-15
758   2.7791440e-13  1.3600502e-15
760   2.7752732e-13  1.4215266e-15
762   2.7640588e-13  1.3427194e-15
764   2.7529357e-13  1.2502457e-15
766   2.7441504e-13  1.2961956e-15
768   2.7355126e-13  1.3906817e-15
770   2.7336426e-13  1.3808693e-15
772   2.7254238e-13  1.2813792e-15
774   2.7147506e-13  1.2555133e-15
776   2.7062130e-13  1.3456149e-15
778   2.6966282e-13  1.4019316e-15
780   2.6856897e-13  1.3426063e-15
782   2.6686886e-13  1.2591434e-15
784   2.6614590e-13  1.2925467e-15
786   2.6527334e-13  1.3855390e-15
788   2.6436432e-13  1.3945280e-15
790   2.6360990e-13  1.3041685e-15
792   2.6265557e-13  1.2461394e-15
794   2.6188870e-13  1.3165055e-15
796   2.6108952e-13  1.4083086e-15
798   2.5975551e-13  1.3887072e-15
800   2.5876388e-13  1.2784919e-15
802   2.5750056e-13  1.2206701e-15
804   2.5619307e-13  1.2973167e-15
806   2.5559703e-13  1.3956380e-15
808   2.5474024e-13  1.3853773e-15
810   2.5375708e-13  1.2820855e-15
812   2.5281448e-13  1.2213150e-15
814   2.5089203e-13  1.2820430e-15
816   2.5009376e-13  1.3768900e-15
818   2.4849095e-13  1.3700222e-15
820   2.4731053e-13  1.2624490e-15
822   2.4560115e-13  1.1714861e-15
824   2.4413387e-13  1.2174615e-15
826   2.4344250e-13  1.3366912e-15
828   2.4279133e-13  1.3824311e-15
830   2.4206050e-13  1.3077697e-15
832   2.4147999e-13  1.1980297e-15
834   2.4029262e-13  1.1879713e-15
836   2.3913938e-13  1.2933909e-15
838   2.3850030e-13  1.3890450e-15
840   2.3673870e-13  1.3723321e-15
842   2.3513542e-13  1.2719761e-15
844   2.3223430e-13  1.1967389e-15
846   2.3109670e-13  1.2533395e-15
848   2.2997584e-13  1.3715475e-15
850   2.2917860e-13  1.4320513e-15
852   2.2786002e-13  1.3825203e-15
854   2.2734160e-13  1.2868593e-15
856   2.2704935e-13  1.2535957e-15
858   2.2733360e-13  1.3308276e-15
860   2.2716434e-13  1.4343778e-15
862   2.2676694e-13  1.4711209e-15
864   2.2677693e-13  1.4253351e-15
866   2.2671968e-13  1.3558273e-15
868   2.2796172e-13  1.3608205e-15
870   2.2652843e-13  1.4354641e-15
872   2.2707248e-13  1.5356953e-15
874   2.2655452e-13  1.5689192e-15
876   2.2654365e-13  1.5355651e-15
878   2.2660743e-13  1.4866363e-15
880   2.2790133e-13  1.4999185e-15
882   2.2773694e-13  1.5722237e-15
884   2.2735333e-13  1.6576941e-15
886   2.2647346e-13  1.6962255e-15
888   2.2576434e-13  1.6811141e-15
890   2.2529729e-13  1.6508962e-15
892   2.2422888e-13  1.6527922e-15
894   2.2288034e-13  1.7067158e-15
896   2.2249059e-13  1.7892739e-15
898   2.2107827e-13  1.8402132e-15
900   2.2020578e-13  1.8563892e-15
902   2.1932086e-13  1.8547402e-15
904   2.1764250e-13  1.8647373e-15
906   2.1576797e-13  1.9067840e-15
908   2.1508836e-13  1.9742100e-15
910   2.1296138e-13  2.0113882e-15
912   2.1120001e-13  2.0222255e-15
914   2.1003318e-13  2.0278505e-15
916   2.0922943e-13  2.0602450e-15
918   2.0712822e-13  2.1188150e-15
920   2.0639157e-13  2.2092872e-15
922   2.0738943e-13  2.2974079e-15
924   2.0657208e-13  2.3189217e-15
926   2.0606214e-13  2.3072930e-15
928   2.0719370e-13  2.3193355e-15
930   2.0689133e-13  2.3640262e-15
932   2.0623637e-13  2.4602476e-15
934   2.0612200e-13  2.5821750e-15
936   2.0562678e-13  2.6697562e-15
938   2.0516191e-13  2.7025005e-15
940   2.0341647e-13  2.6788830e-15
942   2.0158163e-13  2.6647760e-15
944   2.0211278e-13  2.7435927e-15
946   1.9967379e-13  2.8510843e-15
948   1.9816321e-13  2.9943585e-15
950   1.9897715e-13  3.1346570e-15
952   1.9708422e-13  3.1560808e-15
954   1.9648149e-13  3.1318234e-15
956   1.9742541e-13  3.1224997e-15
958   1.9685042e-13  3.1507074e-15
960   1.9672507e-13  3.2813383e-15
962   1.9647578e-13  3.4721378e-15
964   1.9655692e-13  3.6582140e-15
966   1.9433805e-13  3.7271560e-15
968   1.9337139e-13  3.7296402e-15
970   1.9282690e-13  3.6927015e-15
972   1.8933909e-13  3.6371040e-15
974   1.8889416e-13  3.7545947e-15
976   1.8716185e-13  3.9671400e-15
978   1.8378196e-13  4.1855830e-15
980   1.8447532e-13  4.4378457e-15
982   1.8139539e-13  4.4720095e-15
984   1.8110556e-13  4.4457117e-15
986   1.8049496e-13  4.3609767e-15
988   1.7834489e-13  4.3213440e-15
990   1.8012318e-13  4.5719205e-15
992   1.7830168e-13  4.9274405e-15
994   1.7913053e-13  5.4419310e-15
996   1.7950958e-13  5.8901940e-15
998   1.7789391e-13  6.1097380e-15
1000  1.7779098e-13  6.1950164e-15
1002  1.7663327e-13  6.1507954e-15
1004  1.7430953e-13  6.1875515e-15
1006  1.7436039e-13  6.6847057e-15
1008  1.7152184e-13  7.5369640e-15
1010  1.7110160e-13  8.7975984e-15
1012  1.7194776e-13  1.0143606e-14
1014  1.7027844e-13  1.1046566e-14
1016  1.7390450e-13  1.1803861e-14
1018  1.7271887e-13  1.1746357e-14
1020  1.7682663e-13  1.1867552e-14
